I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
78, -78, -156, 0, 117, -117, -39, -19, -39, -39, -58, -19, 
78, -78, -156, 0, 117, -117, -39, -19, -39, -39, -58, -19, 
78, -78, -156, 0, 117, -117, -39, -19, -39, -39, -58, -19, 
78, -78, -156, 0, 117, -117, -39, -19, -39, -39, -58, -19, 
68, -92, -161, 12, 114, -126, -29, -19, -34, -39, -68, -24, 
68, -97, -165, 14, 117, -131, -29, -19, -29, -39, -68, -29, 
68, -102, -170, 17, 119, -136, -29, -19, -24, -39, -68, -34, 
68, -107, -175, 19, 122, -141, -29, -19, -19, -39, -68, -39, 
58, -117, -175, 29, 117, -146, -19, -19, -9, -39, -68, -48, 
58, -117, -175, 29, 117, -146, -19, -19, -9, -39, -68, -48, 
58, -117, -175, 29, 117, -146, -19, -19, -9, -39, -68, -48, 
58, -117, -175, 29, 117, -146, -19, -19, -9, -39, -68, -48, 
48, -126, -175, 39, 112, -151, -14, -9, -9, -48, -78, -39, 
48, -136, -185, 43, 117, -161, -9, -9, -9, -48, -78, -39, 
48, -146, -195, 48, 122, -170, -4, -9, -9, -48, -78, -39, 
48, -156, -204, 53, 126, -180, 0, -9, -9, -48, -78, -39, 
39, -156, -195, 58, 117, -175, 0, -9, 0, -58, -87, -43, 
39, -156, -195, 58, 117, -175, 0, -9, 0, -58, -87, -48, 
39, -156, -195, 58, 117, -175, 0, -9, 0, -58, -87, -53, 
39, -156, -195, 58, 117, -175, 0, -9, 0, -58, -87, -58, 
39, -156, -195, 58, 117, -175, 0, -9, 9, -58, -97, -58, 
39, -156, -195, 58, 117, -175, 0, -9, 9, -58, -97, -58, 
39, -156, -195, 58, 117, -175, 0, -9, 9, -58, -97, -58, 
39, -156, -195, 58, 117, -175, 0, -9, 9, -58, -97, -58, 
39, -151, -190, 56, 114, -170, -9, -19, 0, -68, -107, -63, 
39, -146, -185, 53, 112, -165, -9, -19, 0, -68, -107, -68, 
39, -141, -180, 51, 109, -161, -9, -19, 0, -68, -107, -73, 
39, -136, -175, 48, 107, -156, -9, -19, 0, -68, -107, -78, 
29, -146, -175, 58, 102, -161, -4, -14, 0, -63, -102, -68, 
29, -156, -185, 63, 107, -170, 0, -9, 0, -58, -97, -68, 
29, -165, -195, 68, 112, -180, 4, -4, 0, -53, -92, -68, 
29, -175, -204, 73, 117, -190, 9, 0, 0, -48, -87, -68, 
29, -175, -204, 73, 117, -190, 9, 0, 0, -48, -87, -78, 
29, -175, -204, 73, 117, -190, 9, 0, 0, -48, -87, -78, 
29, -175, -204, 73, 117, -190, 9, 0, 0, -48, -87, -78, 
29, -175, -204, 73, 117, -190, 9, 0, 0, -48, -87, -78, 
39, -165, -204, 63, 122, -185, 9, 0, 0, -58, -92, -73, 
39, -165, -204, 63, 122, -185, 9, 0, 0, -58, -97, -68, 
39, -165, -204, 63, 122, -185, 9, 0, 0, -58, -102, -63, 
39, -165, -204, 63, 122, -185, 9, 0, 0, -58, -107, -58, 
39, -170, -209, 65, 124, -190, 9, 0, 9, -58, -97, -58, 
39, -175, -214, 68, 126, -195, 9, 0, 9, -58, -97, -58, 
39, -180, -219, 70, 129, -200, 9, 0, 9, -58, -97, -58, 
39, -185, -224, 73, 131, -204, 9, 0, 9, -58, -97, -58, 
39, -175, -214, 68, 126, -195, 9, 0, 9, -48, -87, -68, 
39, -175, -214, 68, 126, -195, 9, 0, 9, -48, -87, -68, 
39, -175, -214, 68, 126, -195, 9, 0, 9, -48, -87, -68, 
39, -175, -214, 68, 126, -195, 9, 0, 9, -48, -87, -68, 
39, -161, -200, 61, 119, -180, 4, -9, 4, -53, -97, -73, 
39, -156, -195, 58, 117, -175, 0, -9, 0, -58, -97, -78, 
39, -151, -190, 56, 114, -170, -4, -9, -4, -63, -97, -82, 
39, -146, -185, 53, 112, -165, -9, -9, -9, -68, -97, -87, 
48, -151, -200, 51, 124, -175, 0, 0, 0, -58, -97, -73, 
48, -156, -204, 53, 126, -180, 0, 0, 0, -58, -97, -68, 
48, -161, -209, 56, 129, -185, 0, 0, 0, -58, -97, -63, 
48, -165, -214, 58, 131, -190, 0, 0, 0, -58, -97, -58, 
48, -175, -224, 63, 136, -200, 0, 0, 9, -48, -87, -58, 
48, -175, -224, 63, 136, -200, 0, 0, 9, -48, -87, -58, 
48, -175, -224, 63, 136, -200, 0, 0, 9, -48, -87, -58, 
48, -175, -224, 63, 136, -200, 0, 0, 9, -48, -87, -58, 
48, -165, -214, 58, 131, -190, 0, 0, 0, -48, -87, -58, 
48, -165, -214, 58, 131, -190, 0, 0, 0, -48, -87, -58, 
48, -165, -214, 58, 131, -190, 0, 0, 0, -48, -87, -58, 
48, -165, -214, 58, 131, -190, 0, 0, 0, -48, -87, -58, 
39, -161, -200, 61, 119, -180, -9, -9, -4, -58, -92, -68, 
39, -156, -195, 58, 117, -175, -9, -9, -9, -58, -97, -68, 
39, -151, -190, 56, 114, -170, -9, -9, -14, -58, -102, -68, 
39, -146, -185, 53, 112, -165, -9, -9, -19, -58, -107, -68, 
48, -141, -190, 46, 119, -165, -9, -9, -19, -58, -97, -68, 
48, -136, -185, 43, 117, -161, -9, -9, -19, -58, -97, -68, 
48, -131, -180, 41, 114, -156, -9, -9, -19, -58, -97, -68, 
48, -126, -175, 39, 112, -151, -9, -9, -19, -58, -97, -68, 
48, -136, -185, 43, 117, -161, -9, -9, -9, -68, -87, -68, 
48, -136, -185, 43, 117, -161, -9, -9, -9, -68, -87, -68, 
48, -136, -185, 43, 117, -161, -9, -9, -9, -68, -87, -68, 
48, -136, -185, 43, 117, -161, -9, -9, -9, -68, -87, -68, 
48, -141, -190, 46, 119, -165, -9, 0, 0, -58, -87, -58, 
48, -146, -195, 48, 122, -170, -9, 0, 0, -58, -87, -58, 
48, -151, -200, 51, 124, -175, -9, 0, 0, -58, -87, -58, 
48, -156, -204, 53, 126, -180, -9, 0, 0, -58, -87, -58, 
58, -151, -209, 46, 134, -180, -9, -9, -4, -58, -87, -58, 
58, -146, -204, 43, 131, -175, -9, -9, -9, -58, -87, -58, 
58, -141, -200, 41, 129, -170, -9, -9, -14, -58, -87, -58, 
58, -136, -195, 39, 126, -165, -9, -9, -19, -58, -87, -58, 
48, -141, -190, 46, 119, -165, -9, -9, -19, -48, -87, -58, 
48, -146, -195, 48, 122, -170, -9, -9, -19, -48, -87, -58, 
48, -151, -200, 51, 124, -175, -9, -9, -19, -48, -87, -58, 
48, -156, -204, 53, 126, -180, -9, -9, -19, -48, -87, -58, 
48, -165, -214, 58, 131, -190, 0, 0, -9, -58, -87, -68, 
48, -165, -214, 58, 131, -190, 0, 0, -9, -58, -87, -68, 
48, -165, -214, 58, 131, -190, 0, 0, -9, -58, -87, -68, 
48, -165, -214, 58, 131, -190, 0, 0, -9, -58, -87, -68, 
48, -151, -200, 51, 124, -175, -9, -9, -9, -68, -97, -68, 
48, -146, -195, 48, 122, -170, -9, -9, -9, -68, -97, -68, 
48, -141, -190, 46, 119, -165, -9, -9, -9, -68, -97, -68, 
48, -136, -185, 43, 117, -161, -9, -9, -9, -68, -97, -68, 
48, -146, -195, 48, 122, -170, 0, 0, 0, -68, -107, -63, 
48, -156, -204, 53, 126, -180, 0, 0, 0, -68, -107, -58, 
48, -165, -214, 58, 131, -190, 0, 0, 0, -68, -107, -53, 
48, -175, -224, 63, 136, -200, 0, 0, 0, -68, -107, -48, 
48, -185, -234, 68, 141, -209, 9, 0, 0, -78, -107, -39, 
48, -185, -234, 68, 141, -209, 9, 0, 0, -78, -107, -39, 
48, -185, -234, 68, 141, -209, 9, 0, 0, -78, -107, -39, 
48, -185, -234, 68, 141, -209, 9, 0, 0, -78, -107, -39, 
58, -175, -234, 58, 146, -204, 0, 0, -9, -87, -107, -53, 
58, -175, -234, 58, 146, -204, 0, 0, -9, -87, -107, -58, 
58, -175, -234, 58, 146, -204, 0, 0, -9, -87, -107, -63, 
58, -175, -234, 58, 146, -204, 0, 0, -9, -87, -107, -68, 
48, -165, -214, 58, 131, -190, -9, -9, -19, -87, -117, -73, 
48, -156, -204, 53, 126, -180, -9, -9, -19, -87, -117, -78, 
